Target,Method,Stat_Type,Stat_LB,Stat_Val,Stat_UB
Estrogen,CDDD,Kendal,0.600738559224341,0.6497998648062766,0.6970357497228371
Estrogen,DESC,Spearman,0.827391910491632,0.8742269099283009,0.9062670631753995
Estrogen,DESC,R**2,0.706884185714653,0.7702357416493515,0.8197664512038125
Estrogen,DESC,Kendal,0.6490698172701722,0.6937568977849472,0.7343804075271745
Estrogen,CDDD,Spearman,0.8057420034049261,0.8532033514826086,0.8874718208410671
Estrogen,CDDD,R**2,0.665623850060299,0.7350030272455804,0.793205404679215
Estrogen,CDDD,Kendal,0.6194130084674563,0.6687920722669132,0.711854691798236
Estrogen,DESC,Spearman,0.8092240716889864,0.857685590594395,0.8913169502181676
Estrogen,DESC,R**2,0.6679500996154314,0.744420308472517,0.795944117936742
Estrogen,DESC,Kendal,0.6277484452683303,0.6732311969888075,0.7166503022893257
Estrogen,CDDD,Spearman,0.7679253480524683,0.8229342766276937,0.867967253351312
Estrogen,CDDD,R**2,0.6152524233121535,0.690012303846776,0.7538183133540649
Estrogen,CDDD,Kendal,0.5836008013978646,0.6349492067990932,0.6796367503761593
Estrogen,DESC,Spearman,0.8074008442098519,0.8571446038113663,0.8930713332950215
Estrogen,DESC,R**2,0.6796879429620528,0.7453395867664157,0.8016525723472033
Estrogen,DESC,Kendal,0.6293350329816976,0.6758772493579602,0.7193302355820619
Estrogen,CDDD,Spearman,0.7607054509005552,0.8195550250485889,0.8635084767019715
Estrogen,CDDD,R**2,0.6110547347353293,0.6901166320418766,0.7491134654427564
Estrogen,CDDD,Kendal,0.5800232590654526,0.6319718460647569,0.6820735615067963
Estrogen,DESC,Spearman,0.8356160766605842,0.8769180216163729,0.9097108787619772
Estrogen,DESC,R**2,0.7090922822086424,0.7752549300948606,0.8254779544215136
Estrogen,DESC,Kendal,0.654184013339957,0.6976561594050655,0.7372447877084491
Estrogen,CDDD,Spearman,0.7986168998253802,0.846265697579458,0.8820680048337906
Estrogen,CDDD,R**2,0.6561283689617551,0.7222129520862857,0.771317998275016
Estrogen,CDDD,Kendal,0.6064168867351711,0.6572561156359213,0.6996336847588724
Estrogen,DESC,Spearman,0.7824324095236358,0.8416275809710202,0.8846266998220855
Estrogen,DESC,R**2,0.654682652194474,0.7373688365469023,0.8028830950594721
Estrogen,DESC,Kendal,0.6139748437503051,0.667008829872379,0.7174652377439426
Estrogen,CDDD,Spearman,0.7472342712796621,0.8092957803142072,0.8618208153238444
Estrogen,CDDD,R**2,0.5866426998654773,0.6833406975798197,0.7606379242470533
Estrogen,CDDD,Kendal,0.5723451586498354,0.6294288616464636,0.6787090338449187
Estrogen,DESC,Spearman,0.8346174545020327,0.8769401325671109,0.904755628034978
Estrogen,DESC,R**2,0.7190043528086747,0.7713191487734178,0.8204766392793024
Estrogen,DESC,Kendal,0.651599118342211,0.6942411081929949,0.7333848274553793
Estrogen,CDDD,Spearman,0.7834597159843383,0.8345356852786027,0.87645823113103
Estrogen,CDDD,R**2,0.641508447442585,0.7117089674459451,0.771688674325019
Estrogen,CDDD,Kendal,0.595383399837786,0.6495974076941534,0.6954935988821939
Estrogen,DESC,Spearman,0.833746385321342,0.8736288612480786,0.9037944993768185
Estrogen,DESC,R**2,0.7163909284155705,0.7743697826679519,0.8168798816347039
Estrogen,DESC,Kendal,0.6476501902408193,0.6922954182413581,0.7306191685284972
Estrogen,CDDD,Spearman,0.7978091996144362,0.8471525233191705,0.8864268391549924
Estrogen,CDDD,R**2,0.6601228951168389,0.7293910305420527,0.7857817835424152
Estrogen,CDDD,Kendal,0.6159187344710116,0.6630650431169938,0.709706647216244
Estrogen,DESC,Spearman,0.8163425663249592,0.8638466936253657,0.8975448700838619
Estrogen,DESC,R**2,0.7010118131426659,0.7608820004712074,0.8110989505271562
Estrogen,DESC,Kendal,0.63441731921503,0.6812831929489629,0.7247182992701028
Estrogen,CDDD,Spearman,0.7972574575829907,0.8478499143075338,0.8825256028484216
Estrogen,CDDD,R**2,0.6653200707495506,0.7275864326782198,0.7854613074672357
Estrogen,CDDD,Kendal,0.6192595092786537,0.6643480555194933,0.7093791861330581
Dopamine,DESC,Spearman,0.5475181293910684,0.7085234060202832,0.8145255223942746
Dopamine,DESC,R**2,0.3003140869590778,0.5004235940731258,0.6485121402474522
Dopamine,DESC,Kendal,0.39484979382628316,0.5193876011370062,0.6192308165353714
Dopamine,CDDD,Spearman,0.5274179142074249,0.6815970842939464,0.8005037378625562
Dopamine,CDDD,R**2,0.2766457176143399,0.46561054534966884,0.628276318701553
Dopamine,CDDD,Kendal,0.37480410321167407,0.5004384701880137,0.6167894786483079
Dopamine,DESC,Spearman,0.5880895473565959,0.7226537310495363,0.8194201556658384
Dopamine,DESC,R**2,0.3165272278290229,0.5128493841150124,0.6516150652473952
Dopamine,DESC,Kendal,0.42913651051951895,0.5251894620495804,0.6265311867703742
Dopamine,CDDD,Spearman,0.48262669536970093,0.6557177088103778,0.780666720998033
Dopamine,CDDD,R**2,0.24471181183736984,0.44323551876767464,0.5867376857933099
Dopamine,CDDD,Kendal,0.3470714821123224,0.4772759359885748,0.6040656266176891
Dopamine,DESC,Spearman,0.5889053635785874,0.7361212437421907,0.8309197651556479
Dopamine,DESC,R**2,0.32109099487096854,0.5207562110722261,0.6627991646306014
Dopamine,DESC,Kendal,0.4365650555672241,0.5442522366211212,0.6412905948432787
Dopamine,CDDD,Spearman,0.5433913132366113,0.6965375747544946,0.8076312694229979
Dopamine,CDDD,R**2,0.29646563052669606,0.48659381013732195,0.6299304031913795
Dopamine,CDDD,Kendal,0.38532781824121864,0.5065688416104542,0.6033155352644534
Dopamine,DESC,Spearman,0.5447631211080427,0.7077960314695085,0.8222564032167383
Dopamine,DESC,R**2,0.3169642395896199,0.5261823746040704,0.6732575854332868
Dopamine,DESC,Kendal,0.40643011812345703,0.527083957141479,0.6423601094370354
Dopamine,CDDD,Spearman,0.47731750282327534,0.6526018591259205,0.774122783235559
Dopamine,CDDD,R**2,0.26584989093192896,0.46352944684364716,0.607484521615417
Dopamine,CDDD,Kendal,0.3377309581223022,0.47632052067877567,0.5922003919937778
Dopamine,DESC,Spearman,0.596430783020176,0.7313357862945027,0.8268456360949406
Dopamine,DESC,R**2,0.3539797274155329,0.5472884323291853,0.6689821268952809
Dopamine,DESC,Kendal,0.42464255798153394,0.5376165902254416,0.6373373997776027
Dopamine,CDDD,Spearman,0.47719645131494803,0.6652974577139256,0.7859856953907406
Dopamine,CDDD,R**2,0.25765792838242985,0.48512620443543397,0.6395761974778238
Dopamine,CDDD,Kendal,0.36030268843790014,0.482605213261146,0.5997886744353492
Dopamine,DESC,Spearman,0.6796889801946737,0.7919689572979919,0.8615044646864857
Dopamine,DESC,R**2,0.4591758742237437,0.5974974937253521,0.6954138560464111
Dopamine,DESC,Kendal,0.48734088021179855,0.5934485521489803,0.684562466874965
Dopamine,CDDD,Spearman,0.5824176410868928,0.7336020957631079,0.8183814341996714
Dopamine,CDDD,R**2,0.3724169101259303,0.5204338879705058,0.621927067564186
Dopamine,CDDD,Kendal,0.42674362285947653,0.5311340200119257,0.6237603641805136
Dopamine,DESC,Spearman,0.5764522352702731,0.7114083989256368,0.8093136971882045
Dopamine,DESC,R**2,0.2757472693279838,0.4866229032420123,0.6386403834319503
Dopamine,DESC,Kendal,0.3960856811854971,0.511972938134066,0.6131138058315818
Dopamine,CDDD,Spearman,0.49473092521046974,0.6573414637940838,0.7709796655973257
Dopamine,CDDD,R**2,0.20975314741371745,0.42261460486247626,0.5849765540535075
Dopamine,CDDD,Kendal,0.34442215320196223,0.4674689337944717,0.5803274368677588
Dopamine,DESC,Spearman,0.5109025316689053,0.6616638437558291,0.7900257973130167
Dopamine,DESC,R**2,0.22322131114104163,0.4514025681768796,0.6131504865284453
Dopamine,DESC,Kendal,0.35136257051967296,0.4773118895808839,0.5908374019604788
Dopamine,CDDD,Spearman,0.4885024563861273,0.6493515633414596,0.7719263267478838
Dopamine,CDDD,R**2,0.23365515882519008,0.45759483712631166,0.6141027444983385
Dopamine,CDDD,Kendal,0.3407916796600251,0.46201780523680597,0.5874127611775763
Dopamine,DESC,Spearman,0.6454262669751067,0.7665195009705223,0.8395348649660869
Dopamine,DESC,R**2,0.4317392797514347,0.5755111097110879,0.6733129912904781
Dopamine,DESC,Kendal,0.4717414727699925,0.5644820028012806,0.650769454014892
Dopamine,CDDD,Spearman,0.5296637263388152,0.6848369759453882,0.7989498198895588
Dopamine,CDDD,R**2,0.2850066810281686,0.4665428586551924,0.6009570094406248
Dopamine,CDDD,Kendal,0.3795147736681937,0.49226918654062113,0.5993429439597419
Dopamine,DESC,Spearman,0.5640255945987236,0.7162958955090799,0.8185619430226783
Dopamine,DESC,R**2,0.32910821424001446,0.5246592867745088,0.657043367113018
Dopamine,DESC,Kendal,0.4078284893709559,0.5230689295689107,0.6353845366670301
Dopamine,CDDD,Spearman,0.5260764799044084,0.6706724742152876,0.7692018871532703
Dopamine,CDDD,R**2,0.31448457299743,0.4740411456708301,0.6014625717658129
Dopamine,CDDD,Kendal,0.36082324693442897,0.4729936886020542,0.5746639188890947
